Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2023,Nissan,Pathfinder,90 km,SUV,V6 Cylinder Engine,Automatic,AWD,Pearl White TriCoat,null,null,null,Gas,11.6L/100km,9.2L/100km,60540
2023,Nissan,Pathfinder,50 km,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Boulder Grey/Super Black,null,7,4,Gas,11.6L/100km,9.2L/100km,60589
2018,Nissan,LEAF,43876 km,Compact,Electric Motor,Automatic,FWD,White,Black,null,4,Electric,null,null,29699
2023,Nissan,Pathfinder,25 km,SUV,V6 Cylinder Engine,9 Speed Automatic,4x4,Scarlet Ember Tintcoat/Super Black,Charcoal,7,4,Gas,11.6L/100km,9.2L/100km,60716
2023,Nissan,Pathfinder,11550 km,SUV,V6 Cylinder Engine,Automatic,AWD,Pearl White TriCoat/Super Black,null,null,null,Gas,11.6L/100km,9.2L/100km,60726
2023,Nissan,Pathfinder,90 km,SUV,V6 Cylinder Engine,Automatic,AWD,Boulder Grey/Super Black,null,null,null,Gas,11.6L/100km,9.2L/100km,61190
2023,Nissan,Pathfinder,12 km,SUV,V-6 cyl,null,4x4,Pearl White TriCoat,null,null,null,Regular Unleaded,11.6L/100km,9.2L/100km,62399
2023,Nissan,Pathfinder,14 km,SUV,V-6 cyl,null,4x4,Boulder Grey/Super Black,Charcoal,null,null,Regular Unleaded,11.6L/100km,9.2L/100km,63049
2023,Nissan,Ariya,90 km,SUV,Electric Motor,1 Speed Automatic,FWD,Boulder Grey Pearl/Black Diamond Pearl,null,5,4,Electric,null,null,64340
2023,Nissan,Ariya,50 km,SUV,Electric Motor,1 Speed Automatic,FWD,Black Diamond Pearl,null,5,4,Electric,null,null,67814
2023,Nissan,Armada,150 km,SUV,8 Cylinder Engine,Automatic,4x4,Gun Metallic,null,null,4,Gas,17.5L/100km,12.9L/100km,76478
2023,Nissan,Armada,90 km,SUV,8 Cylinder Engine,7 Speed Automatic,4x4,Coulis Red Pearl,Black,7,4,Gas,17.5L/100km,12.9L/100km,83430
2017,Nissan,LEAF,66217 km,Hatchback,Electric Motor,Automatic,null,Silver,null,null,null,Electric,null,null,18998
2023,Nissan,Armada,90 km,SUV,8 Cylinder Engine,Automatic,4WD,Hermosa Blue Pearl,Black,null,null,Gas,17.5L/100km,12.9L/100km,83630
2023,Nissan,Armada,50 km,SUV,8 Cylinder Engine,7 Speed Automatic,4x4,Hermosa Blue Pearl,Black,7,4,Gas,17.5L/100km,12.9L/100km,83964
2022,Nissan,Armada,18 km,SUV,V-8 cyl,7 Speed Automatic,4x4,Coulis Red Pearl,null,null,null,Regular Unleaded,17.5L/100km,12.9L/100km,84456
2023,Nissan,Armada,18 km,SUV,V-8 cyl,7 Speed Automatic,4x4,Gun,Black,null,null,Regular Unleaded,17.5L/100km,12.9L/100km,86559
2023,Nissan,GT-R,99 km,Coupe,3.8L Twin Turbo V6 - 600 hp,Automatic,null,Pearl White TriCoat,null,null,null,Premium Unleaded,14.7L/100km,10.7L/100km,292998
2008,Nissan,Versa,258553 km,Sedan,4 Cylinder Engine,null,FWD,Brilliant Silver Metallic,null,null,4,Gas,7.5L - 8.5L/100km,6.0L - 6.3L/100km,3990
2011,Nissan,Sentra,280406 km,Sedan,2.0L I4 140HP 147FT. LBS.,Automatic,FWD,Brilliant Silver,Grey,null,4,Gas,7.6L - 8.5L/100km,5.7L - 6.5L/100km,4990
2005,Nissan,Altima,163000 km,Sedan,4 Cylinder Engine,4 Speed Automatic,FWD,Gold,Beige,5,4,Gas,9.8L - 10.0L/100km,6.9L - 7.3L/100km,5995
2012,Nissan,Altima,222400 km,Sedan,2.5,null,FWD,Not Specified,null,5,4,Gas,8.7L - 8.8L/100km,6.0L - 6.2L/100km,5999
2016,Nissan,LEAF,79638 km,Hatchback,Electric Motor,Automatic,FWD,Gun Metallic,Black,5,4,Electric,null,null,14999
2011,Nissan,Rogue,171000 km,SUV,4 Cylinder Engine,CVT,FWD,Grey,Black,5,4,Gas,9.0L/100km,7.0L/100km,6900
2014,Nissan,Versa,206012 km,Hatchback,1.6L I4 109HP 107FT. LBS.,Automatic,FWD,Super Black,Black,null,5,Gas,6.1L - 7.4L/100km,4.8L - 5.4L/100km,6990
2008,Nissan,Altima,114551 km,Sedan,4 CYL,Automatic,FWD,Radiant Silver Metallic,Grey,5,4,Gas,8.9L/100km,6.1L - 6.3L/100km,6990
2013,Nissan,Rogue,263530 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,9.6L/100km,7.7L/100km,7495
2010,Nissan,Rogue,189590 km,SUV,4 Cylinder Engine,CVT,FWD,Silver Ice Metallic,Black,5,4,Gas,9.2L/100km,7.3L/100km,8499
2015,Nissan,Versa,171429 km,Hatchback,1.6L,Automatic,FWD,White,Grey,5,4,Gas,7.5L - 8.6L/100km,6.0L - 6.5L/100km,8500
2008,Nissan,Titan,290000 km,Truck,8 Cylinder Engine,Automatic,4x4,Galaxy Black Metallic,Grey,6,2,Gas,18.0L/100km,12.2L/100km,8800
2013,Nissan,Sentra,127145 km,Sedan,1.8L I4 130HP 128FT. LBS.,Automatic,FWD,Grey,Grey,null,4,Gas,6.6L - 7.5L/100km,4.9L - 5.5L/100km,8990
2015,Nissan,Versa,216000 km,Hatchback,4 Cylinder Engine,CVT,FWD,Dark Grey,Black,5,4,Gas,7.6L - 8.7L/100km,5.9L - 6.5L/100km,8999
2018,Nissan,Murano,76980 km,Wagon,V6 Cylinder Engine,Automatic,FWD,Gun Metallic,null,null,null,Gas,11.0L/100km,8.3L/100km,28345
2015,Nissan,Micra,138972 km,Hatchback,1.6L 4cyl,4 Speed Automatic,FWD,Fresh Powder,Black,5,4,Gas,8.6L - 8.8L/100km,6.6L/100km,9888
2015,Nissan,Versa,159260 km,Hatchback,1.6L 4cyl,CVT,FWD,Aspen White Pearl,Black,5,4,Gas,7.5L - 8.6L/100km,6.0L - 6.5L/100km,9888
2013,Nissan,Sentra,130253 km,Sedan,1.8L,Automatic,FWD,null,null,null,null,Gas,6.6L - 7.5L/100km,4.9L - 5.5L/100km,9900
2013,Nissan,Rogue,189800 km,SUV,4 Cylinder Engine,Automatic,AWD,Brilliant Silver,Black,5,4,Gas,10.7L/100km,8.7L/100km,9995
2016,Nissan,Sentra,198128 km,Sedan,1.8,Automatic,FWD,Super Black,Black,5,4,Gas,8.0L - 8.9L/100km,6.1L - 6.6L/100km,10995
2013,Nissan,Sentra,109215 km,Sedan,4 Cylinder,Automatic,FWD,Brilliant Silver Metallic,Grey,4,4,Gas,6.6L - 7.5L/100km,4.9L - 5.5L/100km,11800
2015,Nissan,Sentra,135539 km,Sedan,1.8,Automatic,FWD,Aspen White Pearl,Grey,null,4,Gas,8.0L - 8.9L/100km,6.1L - 6.6L/100km,11998
2012,Nissan,Altima,150901 km,Coupe,6 Cylinder,Automatic,FWD,Black,Black,5,2,Gas,10.2L - 11.4L/100km,7.3L/100km,11999
2012,Nissan,Maxima,96000 km,Sedan,V6 Cylinder Engine,Automatic,FWD,Winter Frost Pearl,Black,5,4,Gas,10.9L/100km,7.7L/100km,12900
2018,Nissan,Murano,89874 km,SUV,V6 Cylinder Engine,CVT,AWD,Gun Metallic,null,5,4,Gas,11.2L/100km,8.4L/100km,28133
2015,Nissan,Sentra,94502 km,Sedan,1.8,Automatic,FWD,Aspen White Pearl,Black,5,4,Gas,8.0L - 8.9L/100km,6.1L - 6.6L/100km,12995
2017,Nissan,Sentra,199690 km,Sedan,4 Cylinder Engine,Automatic,FWD,Super Black,Black,5,4,Gas,null,null,12995
2012,Nissan,Murano,153204 km,null,null,Automatic,null,Black,Grey,null,null,null,null,null,12999
2014,Nissan,Rogue,154501 km,SUV,2.5,CVT,AWD,Super Black,Black,5,4,Gas,8.2L/100km,6.2L/100km,13995
2011,Nissan,Xterra,203004 km,SUV,4.0V6,Automatic,4x4,Super Black,Black,5,null,Gas,13.7L - 14.5L/100km,10.1L - 10.5L/100km,13995
2016,Nissan,Versa,94129 km,Hatchback,4 Cylinder Engine,CVT,FWD,Aspen White Pearl,Grey,5,4,Gas,7.5L - 8.6L/100km,6.0L - 6.5L/100km,14880
2013,Nissan,Altima,85702 km,Sedan,2.5L 4cyl,CVT,FWD,null,null,null,null,Gas,8.7L/100km,6.0L/100km,14888
2016,Nissan,Maxima,210125 km,Sedan,V6 Cylinder Engine,Automatic,FWD,Super Black Metallic,Black,5,4,Gas,10.9L/100km,7.8L/100km,14995
2014,Nissan,Altima,110517 km,Sedan,2.5,Automatic,FWD,Grey,Beige,5,4,Gas,7.5L/100km,5.1L/100km,15580
2023,Nissan,Rogue,10995 km,SUV,1.5L DOHC,CVT,AWD,Gun Metallic,Charcoal,null,4,Gas,8.4L/100km,6.8L/100km,42843
2015,Nissan,LEAF,70181 km,Hatchback,Electric Motor,Automatic,FWD,White,Grey,null,4,Electric,null,null,15598
2014,Nissan,Altima,81250 km,Sedan,2.5,Automatic,FWD,Black,Black,5,4,Gas,7.5L/100km,5.1L/100km,15990
2016,Nissan,LEAF,88137 km,Sedan,Electric Motor,Automatic,FWD,Gun Metallic,Black,null,4,Electric,null,null,15995
2016,Nissan,LEAF,81170 km,Hatchback,Electric Motor,Automatic,FWD,Pearl White,Black,5,4,Electric,null,null,16998
2017,Nissan,Rogue,123813 km,SUV,2.5,Automatic,FWD,Gun Metallic,Black,null,4,Gas,9.2L/100km,7.0L/100km,17995
2015,Nissan,LEAF,53360 km,Hatchback,Electric Motor,Automatic,FWD,Morningsky Blue Metallic,Black,5,4,Electric,null,null,19995
2017,Nissan,Maxima,86080 km,Sedan,3.5,CVT,FWD,Gun Metallic,null,null,4,Gas,11.1L/100km,7.8L/100km,20995
2017,Nissan,Murano,129025 km,SUV,6 Cylinder,Automatic,AWD,Pearl White,Black,5,4,Gas,11.2L/100km,8.4L/100km,22958
2019,Nissan,Qashqai,97271 km,Hatchback,4 Cylinder Engine,CVT,AWD,Magnetic Black Metallic,null,null,null,Gas,9.1L/100km,7.6L/100km,24209
2020,Nissan,Rogue,77792 km,SUV,I-4 cyl,CVT,AWD,Magnetic Black Metallic,Black,5,4,Regular Unleaded,9.6L/100km,7.5L/100km,26395
2016,Nissan,Maxima,89102 km,Sedan,V6 Cylinder Engine,Automatic,FWD,Pearl White,Black,5,4,Gas,10.9L/100km,7.8L/100km,24990
2016,Nissan,Maxima,24791 km,Sedan,3.5L 6cyl,CVT,FWD,null,null,null,null,Gas,10.9L/100km,7.8L/100km,25888
2017,Nissan,Frontier,39587 km,Truck,V6 Cylinder Engine,5 Speed Automatic,RWD,Gun Metallic,Grey,4,4,Gas,14.8L/100km,10.6L/100km,25990
2023,Nissan,Kicks,199 km,SUV,1.6L 4cyl.,Automatic,FWD,Aspen White TriCoat,Charcoal,null,5,Gas,7.7L/100km,6.6L/100km,27119
2022,Nissan,Sentra,14000 km,Sedan,4 Cylinder Engine,CVT,FWD,Scarlet Ember Tintcoat,Black,5,4,Gas,8.0L/100km,6.0L/100km,27995
2023,Nissan,Sentra,199 km,Sedan,2L 4cyl.,Automatic,FWD,Super Black,null,null,4,Gas,8.2L - 9.4L/100km,6.1L - 6.4L/100km,28764
2023,Nissan,Sentra,199 km,Sedan,2L 4cyl.,Automatic,FWD,Gun Metallic/Super Black,null,null,4,Gas,8.2L - 9.4L/100km,6.1L - 6.4L/100km,29394
2020,Nissan,Rogue,85768 km,SUV,4 Cylinder Engine,CVT,AWD,Gun Metallic,null,5,4,Gas,9.6L/100km,7.5L/100km,29999
2021,Nissan,Rogue,43500 km,SUV,2.5L 4cyl,CVT,FWD,Scarlet Ember Pearl Metallic,null,null,2,Gas,8.9L/100km,7.0L/100km,30588
2020,Nissan,Pathfinder,119665 km,SUV,V6 Cylinder Engine,CVT,4x4,Pearl White,Charcoal,7,4,Gas,12.1L/100km,8.9L/100km,32108
2020,Nissan,Rogue,41691 km,SUV,4 Cylinder Engine,Automatic,AWD,Gun Metallic,Orange,5,null,Gas,9.6L/100km,7.5L/100km,30980
2019,Nissan,LEAF,80000 km,Hatchback,NA,Automatic,FWD,White,Black,5,4,Electric,null,null,31850
2001,Nissan,Silvia,132000 km,Coupe,SR20DET,Manual,RWD,Blue,Red,4,2,Gas,null,null,34888
2020,Nissan,LEAF,12401 km,Sedan,0,Automatic,FWD,Gun Metallic,Black,5,4,Electric,null,null,35888
2020,Nissan,Rogue,11300 km,SUV,2.5,Automatic,AWD,Caspian Blue Metallic,Black,5,4,Gas,9.6L/100km,7.5L/100km,39899
2023,Nissan,Murano,199 km,SUV,3.5L 6cyl.,Automatic,AWD,Boulder Grey Pearl Metallic,Grey,null,5,Gas,12.0L/100km,8.5L/100km,48284
2022,Nissan,Frontier,8501 km,Truck,V6 Cylinder Engine,Automatic,4x4,Glacier White,null,null,4,Gas,13.7L/100km,10.6L/100km,43727
2020,Nissan,Maxima,69770 km,Sedan,V6 Cylinder Engine,CVT,FWD,null,null,5,4,Gas,11.6L/100km,7.9L/100km,32495
2018,Nissan,LEAF,85015 km,Hatchback,Electric Motor,1 Speed Automatic,null,Pearl White,Black,null,null,Electric,null,null,26498
2023,Nissan,Frontier,90 km,Truck,V6 Cylinder Engine,Automatic,4WD,Glacier White,null,null,null,Gas,13.5L/100km,10.4L/100km,50914
2023,Nissan,Pathfinder,90 km,SUV,V6 Cylinder Engine,Automatic,AWD,Pearl White TriCoat,null,null,null,Gas,11.6L/100km,9.2L/100km,56290
2022,Nissan,Armada,90 km,SUV,8 Cylinder Engine,Automatic,4WD,Super Black,Black,null,null,Gas,17.5L/100km,12.9L/100km,82876
2014,Nissan,GT-R,26700 km,Coupe,V6 Cylinder Engine,6 Speed Automatic,AWD,Gun Metallic,Black,4,2,Gas,12.9L/100km,9.2L/100km,124777
2017,Nissan,Pathfinder,95329 km,SUV,3.5L 6cyl,CVT,4x4,Magnetic Black Metallic,Black,7,4,Gas,12.1L - 12.4L/100km,8.9L - 9.2L/100km,28888
2019,Nissan,Pathfinder,89518 km,SUV,V6 Cylinder Engine,Automatic,4x4,Magnetic Black Metallic,null,7,5,Gas,12.1L - 12.4L/100km,8.9L - 9.2L/100km,29900
2023,Nissan,Pathfinder,199 km,SUV,3.5L 6cyl.,Automatic,4x4,Super Black,Charcoal,null,5,Gas,11.6L/100km,9.2L/100km,48884
2023,Nissan,Maxima,199 km,Sedan,3.5L 6cyl.,Automatic,FWD,Pearl White TriCoat,Charcoal,null,4,Gas,11.6L/100km,7.9L/100km,51021
2023,Nissan,Frontier,25 km,Truck,3.8L 6cyl.,Automatic,4x4,Super Black,null,null,4,Gas,13.9L/100km,10.7L/100km,52459
2023,Nissan,Pathfinder,199 km,SUV,3.5L 6cyl.,Automatic,4x4,Scarlet Ember Tintcoat,Charcoal,null,5,Gas,11.6L/100km,9.2L/100km,56184
2022,Nissan,Sentra,20646 km,Sedan,2.0L DOHC 16V 4-Cylinder,Automatic,FWD,White,Charcoal,5,null,Gas,8.2L - 9.4L/100km,6.1L - 6.4L/100km,27500
2023,Nissan,Pathfinder,199 km,SUV,3.5L 6cyl.,Automatic,4x4,Pearl White TriCoat,Charcoal,null,5,Gas,11.6L/100km,9.2L/100km,56184
2023,Nissan,Armada,199 km,SUV,5.6L 8cyl.,Automatic,4x4,Coulis Red Pearl,Brown,null,5,Gas,17.5L/100km,12.9L/100km,84509
2017,Nissan,GT-R,17000 km,null,null,null,null,null,null,null,null,null,null,null,229900
2016,Nissan,Micra,104373 km,Hatchback,1.6L 4cyl,5 Speed Automatic,FWD,Super Black,Black,5,4,Gas,8.6L - 8.8L/100km,6.6L/100km,10888
2009,Nissan,Rogue,216000 km,null,null,null,null,null,null,null,null,null,null,null,1500
2005,Nissan,Sentra,278500 km,Sedan,null,Automatic,FWD,Beige,null,null,4 doors,Gasoline,null,null,1500
2008,Nissan,Altima,323000 km,Sedan,null,Automatic,RWD,Black,null,null,4 doors,Gasoline,null,null,2200
2007,Nissan,Altima,218000 km,Sedan,null,Automatic,FWD,White,null,null,4 doors,Gasoline,null,null,2300
2000,Nissan,Frontier,220000 km,Truck,null,Automatic,4X4,Yellow,null,null,4 doors,Gasoline,null,null,2500
2020,Nissan,Kicks,20400 km,Hatchback,1.6L 4cyl,CVT,FWD,White,Black,5,4,Gas,7.7L/100km,6.6L/100km,26999
2000,Nissan,Frontier,220000 km,Truck,null,Automatic,4X4,Yellow,null,null,4 doors,Gasoline,null,null,2700
2008,Nissan,Altima,193000 km,Sedan,null,Automatic,FWD,Silver,null,null,4 doors,Gasoline,null,null,3000
2008,Nissan,Altima,180000 km,Sedan,null,Automatic,RWD,Grey,null,null,4 doors,Gasoline,null,null,3000
2011,Nissan,Rogue,181000 km,null,null,Automatic,AWD,Grey,null,null,4 doors,Gasoline,null,null,3500
2010,Nissan,Altima,287000 km,Sedan,2.5,Automatic,FWD,Grey,Black,5,4,Gas,null,null,3500
2006,Nissan,Murano,220000 km,SUV,3.5,Automatic,AWD,Not Specified,null,5,5,Gas,null,null,3888
2011,Nissan,Juke,237013 km,Wagon,null,Automatic,FWD,White,null,null,5 doors,Gasoline,null,null,4000
2010,Nissan,Sentra,250000 km,Sedan,null,Automatic,FWD,Black,null,null,4 doors,Gasoline,null,null,4500
2012,Nissan,Altima,222567 km,null,null,null,null,null,null,null,null,null,null,null,4500
2019,Nissan,Murano,89704 km,SUV,V6 Cylinder Engine,CVT,AWD,Magnetic Black Metallic,Charcoal,5,4,Gas,11.7L/100km,8.5L/100km,27108
2009,Nissan,Versa,88000 km,Hatchback,null,Automatic,FWD,White,null,null,5 doors,Gasoline,null,null,4900
2015,Nissan,Micra,null,Hatchback,1.6,Manual,FWD,Black,Black,5,4,Gas,8.6L - 8.8L/100km,6.6L/100km,4995
2007,Nissan,Murano,235000 km,SUV,3.5L,Automatic,AWD,White,Taupe,5,5,Gas,null,null,4995
2002,Nissan,Altima,65000 km,Sedan,null,null,FWD,Silver,null,null,4 doors,Gasoline,null,null,5000
2010,Nissan,Versa,120567 km,Sedan,null,Automatic,null,null,null,null,5 doors,Gasoline,null,null,5200
2009,Nissan,Altima,157821 km,null,null,null,null,Grey,Black,null,null,null,null,null,5499
2011,Nissan,Versa,157000 km,Hatchback,null,Automatic,FWD,White,null,null,4 doors,Gasoline,null,null,5500
2012,Nissan,Sentra,183000 km,Sedan,null,Automatic,FWD,White,null,null,4 doors,Gasoline,null,null,5500
2016,Nissan,Sentra,228000 km,Sedan,4 Cylinder Engine,CVT,FWD,Super Black,Grey,5,4,Gas,8.0L - 8.9L/100km,6.1L - 6.6L/100km,5500
2020,Nissan,Qashqai,73545 km,SUV,2.0L I4 16V GDI DOHC,Automatic,AWD,Magnetic Black Metallic,Charcoal,null,4,Gas,9.0L/100km,7.7L/100km,28950
2008,Nissan,Altima,207000 km,Sedan,null,Automatic,FWD,Black,null,null,4 doors,Gasoline,null,null,5800
2012,Nissan,Sentra,246190 km,Sedan,2.0L I4 140HP 147FT. LBS.,Automatic,FWD,Black,Beige,null,4,Gas,7.6L - 8.5L/100km,5.7L - 6.5L/100km,5990
2009,Nissan,Maxima,228798 km,Sedan,3.5L V6 290HP 261FT. LBS.,Automatic,FWD,Grey,Black,null,4,Gas,10.8L/100km,7.7L/100km,5990
2007,Nissan,Pathfinder,1 km,SUV,V6 Cylinder Engine,Automatic,4WD,Gray,null,null,4,Gas,15.3L/100km,10.4L/100km,5990
2004,Nissan,Sentra,81000 km,null,null,Automatic,null,null,null,null,null,null,null,null,6000
2009,Nissan,Altima,158364 km,Sedan,null,Automatic,FWD,Black,null,null,4 doors,Gasoline,null,null,6000
2009,Nissan,Rogue,198000 km,null,null,Automatic,FWD,Grey,null,null,4 doors,Gasoline,null,null,6200
2010,Nissan,Murano,258000 km,SUV,V6 Cylinder Engine,Automatic,AWD,White,Beige,null,null,Gas,11.8L/100km,8.7L/100km,6495
2004,Nissan,Sentra,80000 km,Sedan,null,Automatic,FWD,Red,null,null,4 doors,null,null,null,6500
2022,Nissan,Armada,15995 km,SUV,5.6L V8,Automatic,4x4,Super Black,null,null,4,Gas,17.5L/100km,12.9L/100km,68688
2010,Nissan,Rogue,170000 km,null,null,Automatic,AWD,White,null,null,5 doors,Gasoline,null,null,6500
2009,Nissan,Altima,168000 km,Sedan,4 Cylinder Engine,CVT,FWD,Burgundy,Beige,5,4,Gas,8.9L/100km,6.1L - 6.3L/100km,6500
2010,Nissan,Murano,229000 km,SUV,null,Automatic,AWD,White,Tan,5,5,Gas,null,null,6795
2003,Nissan,Xterra,255000 km,null,null,Automatic,4X4,Silver,null,null,4 doors,Gasoline,null,null,6800
2005,Nissan,Altima,163000 km,Sedan,null,Automatic,FWD,Grey,null,null,4 doors,Gasoline,null,null,6950
2012,Nissan,Versa,114669 km,null,null,null,FWD,Red,Charcoal,null,null,null,null,null,6991
2009,Nissan,Sentra,205550 km,Sedan,4 Cylinder Engine,CVT,FWD,Gray,Black,5,4,Gas,7.7L - 8.4L/100km,5.8L - 6.4L/100km,6995
2016,Nissan,Versa,180000 km,Hatchback,null,Automatic,FWD,White,null,null,4 doors,Gasoline,null,null,6999
2011,Nissan,Altima,178404 km,Sedan,null,Automatic,FWD,Not Specified,null,null,4 doors,Gasoline,null,null,7000
