Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2022,Infiniti,Q60,90 km,Coupe,V6 Cylinder Engine,7 Speed Automatic,AWD,Grand Blue Pearl,null,4,2,Gas,12.5L/100km,9.2L/100km,73872
2022,Infiniti,Q60,90 km,Coupe,V6 Cylinder Engine,7 Speed Automatic,AWD,Midnight Black Pearl,null,4,2,Gas,12.5L/100km,9.2L/100km,73872
2023,Infiniti,QX60,25 km,SUV,3.5L 6cyl.,Automatic,AWD,2-Tone Warm Titanium/Black Obsidian,Grey,null,5,Gas,11.9L/100km,9.3L/100km,73918
2019,Infiniti,QX80,46230 km,SUV,5.6L V8 32V GDI DOHC,Automatic,4WD,Graphite Shadow Metallic,Charcoal,null,4,Gas,17.4L/100km,12.2L/100km,54995
2023,Infiniti,QX60,90 km,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,2-Tone Moonbow Blue/Black Obsidian,Charcoal,7,4,Gas,11.9L/100km,9.3L/100km,74522
2023,Infiniti,QX60,90 km,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,2-Tone Majestic White/Black Obsidian,Charcoal,7,4,Gas,11.9L/100km,9.3L/100km,74522
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Moonstone White Pearl,Brown,null,5,Gas,17.5L/100km,12.2L/100km,96568
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Anthracite Gray Metallic,Brown,null,5,Gas,17.5L/100km,12.2L/100km,96568
2023,Infiniti,QX80,90 km,SUV,8 Cylinder Engine,7 Speed Automatic,4WD,Mineral Black Pearl,null,null,null,Gas,17.5L/100km,12.2L/100km,97172
2023,Infiniti,QX80,90 km,SUV,8 Cylinder Engine,7 Speed Automatic,4x4,Mineral Black Pearl,null,8,4,Gas,17.5L/100km,12.2L/100km,97172
2023,Infiniti,QX80,90 km,SUV,8 Cylinder Engine,7 Speed Automatic,4x4,Moonstone White Pearl,null,8,4,Gas,18.1L/100km,12.4L/100km,97172
2023,Infiniti,QX80,90 km,null,8 Cylinder Engine,null,null,Moonstone White Pearl,null,null,null,Gas,null,null,97172
2023,Infiniti,QX80,90 km,null,8 Cylinder Engine,null,null,Moonstone White Pearl,null,null,null,Gas,null,null,97172
2022,Infiniti,QX60,11012 km,SUV,V6 Cylinder Engine,Automatic,AWD,Glacier White,null,null,null,Gas,11.9L/100km,9.5L/100km,55988
2023,Infiniti,QX80,90 km,null,8 Cylinder Engine,null,null,Anthracite Gray Metallic,Charcoal,null,null,Gas,null,null,97172
2023,Infiniti,QX80,90 km,null,8 Cylinder Engine,null,null,Anthracite Gray Metallic,null,null,null,Gas,null,null,97172
2009,Infiniti,G37,168411 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Gray,Stone,null,4,Gas,11.8L - 12.6L/100km,7.8L - 8.7L/100km,8800
2012,Infiniti,G37X,190704 km,Sedan,V6 Cylinder Engine 3.7L,Automatic,AWD,Grey,Black,null,4,Gas,11.7L/100km,7.8L/100km,10999
2015,Infiniti,Q50,175000 km,Sedan,6 Cylinder,Automatic,AWD,Black,Black,5,4,Gas,12.5L/100km,8.7L/100km,18885
2011,Infiniti,FX35,135932 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Moonlight White,Black,5,4,Gas,13.3L/100km,9.3L/100km,18988
2015,Infiniti,Q50,122000 km,Sedan,6 Cylinder,Automatic,AWD,Aspen Pearl,Beige,5,4,Gas,12.5L/100km,8.7L/100km,19999
2012,Infiniti,QX56,147000 km,SUV,8 Cylinder,Automatic,4x4,Moonlight White,Black,8,4,Gas,15.7L/100km,10.3L/100km,23995
2017,Infiniti,QX70,81172 km,SUV,V6 Cylinder Engine,Automatic,AWD,Majestic White Pearl,null,null,null,Gas,14.5L/100km,10.8L/100km,32790
2018,Infiniti,Q60,22998 km,Coupe,V6 Cylinder Engine,Automatic,AWD,WHITE,Black,4,2,Gas,12.3L/100km,8.6L/100km,39588
2020,Infiniti,QX60,68095 km,SUV,V6 Cylinder Engine,Automatic,AWD,Hermosa Blue Metallic,Charcoal,5,null,Gas,12.5L/100km,9.0L/100km,36573
2020,Infiniti,QX60,78220 km,SUV,V6 Cylinder Engine,Automatic,AWD,Majestic White Pearl,null,null,null,Gas,12.5L/100km,9.0L/100km,38779
2019,Infiniti,Q50,35516 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black Obsidian,null,null,null,Gas,12.5L/100km,9.3L/100km,39990
2021,Infiniti,Q50,15800 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Midnight Black Pearl,null,null,null,Gas,12.4L/100km,8.7L/100km,41990
2020,Infiniti,Q60,48319 km,Coupe,V6 Cylinder Engine,7 Speed Automatic,AWD,Black,null,4,2,Gas,12.3L/100km,8.7L/100km,42878
2023,Infiniti,QX55,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Black Obsidian,Grey,null,4,Gas,10.4L/100km,8.3L/100km,58368
2023,Infiniti,QX55,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Grey,Grey,null,4,Gas,10.4L/100km,8.3L/100km,58368
2023,Infiniti,Q50,25 km,Sedan,3L TURBO 6cyl.,Automatic,AWD,White,Grey,null,4,Gas,12.4L/100km,8.7L/100km,60368
2023,Infiniti,QX55,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Grey,Grey,null,4,Gas,null,null,62368
2019,Infiniti,Q50,99653 km,Sedan,V6 Cylinder Engine 3.0L,Automatic,AWD,Black Obsidian,Grey,5,4,Gas,12.4L/100km,8.7L/100km,27900
2023,Infiniti,QX60,25 km,SUV,3.5L 6cyl.,Automatic,AWD,White,Grey,null,5,Gas,11.9L/100km,9.3L/100km,64868
2023,Infiniti,QX55,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Graphite Shadow Metallic,Grey,null,4,Gas,10.4L/100km,8.3L/100km,65118
2023,Infiniti,QX55,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Slate Grey Pearl Metallic,Grey,null,4,Gas,10.4L/100km,8.3L/100km,65868
2023,Infiniti,Q50,25 km,Sedan,3L TURBO 6cyl.,Automatic,AWD,Black Opal Metallic,null,null,4,Gas,12.5L/100km,9.3L/100km,68518
2023,Infiniti,QX60,25 km,SUV,3.5L 6cyl.,Automatic,AWD,Mineral Black Pearl,Brown,null,5,Gas,11.9L/100km,9.3L/100km,72718
2022,Infiniti,Q60,25 km,Coupe,3L TURBO 6cyl.,Automatic,AWD,Majestic White Pearl,Black,null,3,Gas,12.5L/100km,9.2L/100km,73268
2022,Infiniti,Q60,25 km,Coupe,3L TURBO 6cyl.,Automatic,AWD,Graphite Shadow Metallic,Black,null,3,Gas,12.5L/100km,9.2L/100km,73268
2022,Infiniti,Q60,25 km,Coupe,3L TURBO 6cyl.,Automatic,AWD,Midnight Black Pearl,null,null,3,Gas,12.5L/100km,9.2L/100km,73268
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Champagne Quartz Metallic,Grey,null,5,Gas,17.5L/100km,12.2L/100km,96568
2017,Infiniti,QX50,97328 km,SUV,3.7L V6 SMPI DOHC,Automatic,AWD,Majestic White Pearl,Grey,5,4,Gas,13.7L/100km,9.8L/100km,22500
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Mineral Black Pearl,Brown,null,5,Gas,17.5L/100km,12.2L/100km,96568
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Hermosa Blue Pearl,Grey,null,5,Gas,17.5L/100km,12.2L/100km,96568
2023,Infiniti,QX80,25 km,SUV,5.6L 8cyl.,Automatic,AWD,Anthracite Gray Metallic,Grey,null,5,Gas,17.5L/100km,12.2L/100km,96568
2004,Infiniti,G35,159000 km,Coupe,3.5,Automatic,RWD,Silver,Black,4,2,Gas,11.9L - 12.8L/100km,8.1L - 8.4L/100km,7998
2017,Infiniti,QX60,106500 km,null,null,Automatic,AWD,Black,null,null,4 doors,Gasoline,null,null,24700
2018,Infiniti,QX60,127300 km,null,null,Automatic,AWD,Grey,null,null,4 doors,Gasoline,null,null,25500
2019,Infiniti,Q50,63544 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Iridium Blue Pearl,Black,5,4,Gas,12.4L/100km,8.7L/100km,26471
2020,Infiniti,QX50,86750 km,SUV,4 Cylinder Engine,Automatic,AWD,Graphite Shadow Metallic,Charcoal,5,4,Gas,10.8L/100km,8.3L/100km,33979
2019,Infiniti,QX80,84000 km,null,null,Automatic,AWD,Grey,null,null,4 doors,Gasoline,null,null,48000
2017,Infiniti,QX80,125741 km,SUV,5.6L V8 with VVEL and DIG,Automatic,AWD,Gray,Black,null,4,Gas,17.4L/100km,12.2L/100km,38887
2023,Infiniti,QX50,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Hermosa Blue Pearl,Grey,null,5,Gas,10.8L/100km,8.3L/100km,61468
2023,Infiniti,QX60,1442 km,SUV,V6 Cylinder Engine,Automatic,AWD,Silver,null,null,null,Gas,11.9L/100km,9.3L/100km,65990
2011,Infiniti,G37X,169942 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Grey,Black,5,null,Gas,11.7L/100km,7.8L/100km,10994
2019,Infiniti,Q50,39000 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black Obsidian,Black,null,4,Gas,12.4L/100km,8.7L/100km,33950
2020,Infiniti,QX50,60000 km,SUV,I-4 cyl,CVT,AWD,Black Obsidian,Charcoal,null,null,Premium Unleaded,10.8L/100km,8.3L/100km,36997
2016,Infiniti,Q50,155270 km,Sedan,3.0,Automatic,AWD,Blue,Black,5,4,Gas,10.6L/100km,8.4L/100km,18888
2019,Infiniti,QX60,73908 km,SUV,V6 Cylinder Engine,Automatic,AWD,Graphite Shadow Metallic,Black,7,4,Gas,12.5L/100km,9.0L/100km,32990
2019,Infiniti,QX60,72372 km,SUV,V6 Cylinder Engine,Automatic,AWD,Majestic White Pearl,null,null,null,Gas,12.5L/100km,9.0L/100km,32990
2020,Infiniti,Q50,55952 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,White,Charcoal,null,null,Gas,12.5L/100km,8.7L/100km,33599
2018,Infiniti,Q50,41009 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Black,Black,null,null,Gas,12.4L/100km,8.7L/100km,35888
2017,Infiniti,Q60,99799 km,Coupe,V-6 cyl,7 Speed Automatic,AWD,Midnight Black Pearl,Black,null,null,Premium Unleaded,12.5L/100km,9.2L/100km,37707
2023,Infiniti,QX50,25 km,SUV,2L TURBO 4cyl.,Automatic,AWD,Radiant White,Grey,null,5,Gas,10.8L/100km,8.3L/100km,59918
2022,Infiniti,Q60,25 km,Coupe,3L TURBO 6cyl.,Automatic,AWD,Dynamic Sunstone Red Tripple Clear Coat,null,null,3,Gas,12.5L/100km,9.2L/100km,71218
2017,Infiniti,QX70,81172 km,SUV,V6 Cylinder Engine,Automatic,AWD,Majestic White Pearl,null,null,null,Gas,14.5L/100km,10.8L/100km,32790
2022,Infiniti,Q60,90 km,Coupe,V6 Cylinder Engine,Automatic,AWD,Dynamic Sunstone Red Tripple Clear Coat,null,null,null,Gas,12.5L/100km,9.2L/100km,71090
2015,Infiniti,QX60,137000 km,SUV,3.5,Automatic,AWD,Black Obsidian,Black,7,null,Gas,12.2L/100km,8.9L/100km,18995
2016,Infiniti,QX50,82298 km,SUV,3.7,7 Speed Automatic,AWD,Aspen Pearl,null,null,4,Gas,13.7L/100km,9.7L/100km,18995
2015,Infiniti,QX60,119000 km,SUV,6 Cylinder,Automatic,AWD,Black Obsidian,Black,7,4,Gas,12.2L/100km,8.9L/100km,19878
2017,Infiniti,QX30,120628 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Black,Black,5,4,Gas,10.6L/100km,8.0L/100km,19885
2021,Infiniti,QX80,47097 km,SUV,8 Cylinder Engine,Automatic,4WD,Black,null,null,null,Gas,17.6L/100km,12.2L/100km,59999
2017,Infiniti,QX50,99000 km,Wagon,3.7,Automatic,AWD,Majestic White Pearl,Beige,5,null,Gas,13.7L/100km,9.8L/100km,20995
2017,Infiniti,QX50,80000 km,SUV,3.7,7 Speed Automatic,AWD,Burgundy,Black,null,4,Gas,13.7L/100km,9.8L/100km,20995
2017,Infiniti,QX50,97628 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Platinum Ice Metallic,null,5,4,Gas,13.7L/100km,9.8L/100km,21490
2017,Infiniti,QX30,101000 km,Wagon,2,Automatic,AWD,Black,Beige,5,null,Gas,10.6L/100km,8.0L/100km,21995
2017,Infiniti,QX60,155889 km,SUV,6 Cylinder,Automatic,AWD,Majestic White Pearl,Black,7,4,Gas,12.5L/100km,9.1L/100km,22000
2014,Infiniti,Q60,114000 km,Convertible,V6 Cylinder Engine,7 Speed Automatic,RWD,Aspen Pearl,Cream,4,2,Gas,null,null,24888
2017,Infiniti,QX60,124238 km,SUV,3.5,Automatic,AWD,Asgard Grey Metallic,Black,null,4,Gas,12.5L/100km,9.1L/100km,24900
2018,Infiniti,QX60,121449 km,SUV,3.5,Automatic,AWD,Majestic White Pearl,Charcoal,7,4,Gas,12.5L/100km,9.0L/100km,25998
2017,Infiniti,Q50,70689 km,Sedan,3.0,Automatic,AWD,White,Black,null,4,Gas,12.6L/100km,8.8L/100km,26995
2017,Infiniti,QX80,72448 km,SUV,V-8 cyl,7 Speed Automatic,4x4,Hermosa Blue Pearl,Beige,null,null,Gas,17.4L/100km,12.2L/100km,39995
2019,Infiniti,QX50,83372 km,SUV,2.0,CVT,AWD,White,Charcoal,null,4,Gas,10.0L/100km,7.8L/100km,26995
2018,Infiniti,Q50,69417 km,Sedan,3.0L 6cyl,7 Speed Automatic,AWD,null,null,null,null,Gas,12.4L/100km,8.7L/100km,27888
2017,Infiniti,QX60,82864 km,SUV,3.5L 6cyl,CVT,AWD,Blue,Black,7,5,Premium Unleaded,12.5L/100km,9.1L/100km,27991
2017,Infiniti,QX60,82173 km,SUV,V6 Cylinder Engine,CVT,AWD,Asgard Grey Metallic,Black,7,4,Gas,12.5L/100km,9.1L/100km,27995
2019,Infiniti,Q50,77641 km,Sedan,3.0,Automatic,AWD,Liquid Platinum Metallic,Charcoal,null,4,Gas,12.4L/100km,8.7L/100km,28995
2019,Infiniti,QX50,86065 km,Wagon,2.0L 4cyl,CVT,AWD,null,null,null,null,Gas,10.0L/100km,7.8L/100km,29488
2019,Infiniti,Q50,48709 km,Sedan,3.0L 6cyl,7 Speed Automatic,AWD,null,null,5,4,Gas,12.4L/100km,8.7L/100km,29888
2018,Infiniti,QX60,70199 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,29888
2019,Infiniti,Q50,58970 km,Sedan,3.0L 6cyl,7 Speed Automatic,AWD,null,null,null,null,Gas,12.4L/100km,8.7L/100km,29888
2019,Infiniti,QX80,82800 km,SUV,8 Cylinder Engine 5.6L,Automatic,4x4,Black,Grey,null,4,Gas,17.4L/100km,12.2L/100km,46904
2019,Infiniti,QX60,92570 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,29888
2018,Infiniti,QX60,67000 km,SUV,V6 Cylinder Engine,Automatic,AWD,Platinum Ice Metallic,Black,7,4,Gas,12.5L/100km,9.0L/100km,29888
2019,Infiniti,QX60,62189 km,SUV,V6 Cylinder Engine,CVT,AWD,Majestic White Pearl,null,7,4,Gas,null,null,29910
2018,Infiniti,QX60,88600 km,SUV,V6 Cylinder Engine,CVT,AWD,Majestic White Pearl,Charcoal,7,4,Gas,12.5L/100km,9.0L/100km,29910
2019,Infiniti,QX60,52790 km,SUV,3.5,CVT,AWD,Hermosa Blue Metallic,Charcoal,7,4,Gas,12.5L/100km,9.0L/100km,29995
2019,Infiniti,QX50,76857 km,Wagon,2.0L 4cyl,CVT,AWD,null,null,null,null,Gas,10.0L/100km,7.8L/100km,30388
2019,Infiniti,QX50,84689 km,SUV,2.0L 4cyl,CVT,AWD,null,null,null,null,Gas,10.0L/100km,7.8L/100km,30888
2019,Infiniti,Q50,69494 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Iridium Blue Pearl,Black,5,4,Gas,12.4L/100km,8.7L/100km,30898
2018,Infiniti,Q50,59000 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Asgard Grey Metallic,Beige,5,4,Gas,12.4L/100km,8.7L/100km,30995
2019,Infiniti,QX80,46230 km,SUV,5.6L V8 32V GDI DOHC,Automatic,4WD,Graphite Shadow Metallic,Charcoal,null,4,Gas,17.4L/100km,12.2L/100km,54995
2019,Infiniti,QX50,65000 km,SUV,2.0,Automatic,AWD,Black,Charcoal,5,4,Gas,10.0L/100km,7.8L/100km,31220
2019,Infiniti,QX50,60585 km,Wagon,2.0L 4cyl,CVT,AWD,null,null,null,null,Gas,10.0L/100km,7.8L/100km,31388
2018,Infiniti,QX60,56771 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,31888
2018,Infiniti,QX60,50997 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,31888
2019,Infiniti,Q50,65458 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Graphite Shadow Metallic,Charcoal,5,4,Gas,12.4L/100km,8.7L/100km,31910
2019,Infiniti,QX60,75020 km,SUV,3.5L 6cyl,CVT,AWD,Black,Black,null,4,Premium Unleaded,12.5L/100km,9.0L/100km,31990
2019,Infiniti,QX60,69845 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,32588
2019,Infiniti,QX60,63742 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,null,null,32588
2019,Infiniti,QX50,90369 km,SUV,4 Cylinder Engine,CVT,AWD,Dark Grey,Black,5,4,Gas,10.0L/100km,7.8L/100km,32888
2022,Infiniti,QX60,11012 km,SUV,V6 Cylinder Engine,Automatic,AWD,Glacier White,null,null,null,Gas,11.9L/100km,9.5L/100km,55988
2019,Infiniti,QX50,49591 km,SUV,4 Cylinder Engine,CVT,AWD,White,Black,5,4,Gas,10.0L/100km,7.8L/100km,32898
2018,Infiniti,Q70,46329 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Chestnut Bronze Metallic,Black,5,4,Gas,13.2L/100km,9.8L/100km,32898
2019,Infiniti,QX50,59133 km,Wagon,2.0L 4cyl,CVT,AWD,Chestnut Bronze Metallic,Black,5,5,Premium Unleaded,10.0L/100km,7.8L/100km,32990
2018,Infiniti,QX60,49564 km,SUV,V6 Cylinder Engine,Automatic,AWD,Majestic White Pearl,Black,7,4,Gas,12.5L/100km,9.0L/100km,32990
2019,Infiniti,QX60,54000 km,SUV,V6 Cylinder Engine,CVT,AWD,Black Obsidian,Charcoal,7,4,Gas,12.5L/100km,9.0L/100km,33460
2019,Infiniti,QX50,46695 km,SUV,2.0L 4cyl,CVT,AWD,Black,null,null,null,Gas,10.0L/100km,7.8L/100km,33888
2019,Infiniti,Q50,51130 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Black Obsidian,Charcoal,5,4,Gas,12.4L/100km,8.7L/100km,33888
2018,Infiniti,QX60,43168 km,SUV,V6 Cylinder Engine,Automatic,AWD,Black Obsidian,Black,7,4,Gas,12.5L/100km,9.0L/100km,34250
2019,Infiniti,QX60,56978 km,SUV,3.5L V6 DOHC 24V,Automatic,AWD,Hermosa Blue Metallic,Black,7,4,Gas,12.5L/100km,9.0L/100km,34871
2022,Infiniti,QX55,28650 km,SUV,4 Cylinder Engine,CVT,AWD,Hermosa Blue Pearl,Red,5,4,Gas,10.5L/100km,8.3L/100km,56999
2019,Infiniti,QX60,37982 km,SUV,3.5L 6cyl,CVT,AWD,null,null,null,null,Gas,12.5L/100km,9.0L/100km,35488
2018,Infiniti,Q60,62504 km,Coupe,3.0L 6cyl,7 Speed Automatic,AWD,null,null,null,null,Gas,12.3L/100km,8.6L/100km,36888
2020,Infiniti,QX60,57123 km,SUV,V6 Cylinder Engine,CVT,AWD,Graphite Shadow Metallic,Black,7,4,Gas,12.5L/100km,9.0L/100km,36888
2020,Infiniti,QX60,37000 km,SUV,V6 Cylinder Engine,CVT,AWD,Graphite Shadow Metallic,Black,7,4,Gas,12.5L/100km,9.0L/100km,36995
2020,Infiniti,QX60,36882 km,SUV,V6 Cylinder Engine,CVT,AWD,Graphite Shadow Metallic,Charcoal,7,4,Gas,12.5L/100km,9.0L/100km,37500
2019,Infiniti,Q50,1900 km,Sedan,V6 Cylinder Engine,7 Speed Automatic,AWD,Majestic White Pearl,Charcoal,5,4,Gas,12.4L/100km,8.7L/100km,37910
2020,Infiniti,QX50,36524 km,SUV,4 Cylinder Engine,CVT,AWD,White,Black,5,4,Gas,10.8L/100km,8.3L/100km,37987
2020,Infiniti,QX60,33303 km,SUV,V6 Cylinder Engine,CVT,AWD,Hermosa Blue Metallic,null,7,4,Gas,12.5L/100km,9.0L/100km,38470
2020,Infiniti,QX60,26025 km,SUV,V6 Cylinder Engine,CVT,AWD,Majestic White Pearl,Beige,7,4,Gas,12.5L/100km,9.0L/100km,38995
