Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2023,Ford,Bronco,10 km,SUV,1.5L ECOBOOST,8 Speed Automatic,AWD,Cactus Grey,null,null,4,Gas,9.3L/100km,8.4L/100km,50539
2022,Ford,Bronco,250 km,SUV,2.0L I4 Turbo,Automatic,4x4,Shadow Black,Black,5,4,Gas,11.1L/100km,9.0L/100km,50628
2022,Ford,Bronco,1 km,SUV,1.5L EcoBoost? Engine with Auto Start-Stop Technol,8 Speed Automatic,AWD,Bronze Smoke Metallic,null,null,4,Gas,9.3L/100km,8.4L/100km,50649
2022,Ford,Bronco,10 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Carbonized Grey Metallic,null,null,null,Gas,11.1L/100km,9.0L/100km,50799
2023,Ford,Edge,59 km,SUV,4 Cylinder Engine,8 Speed Automatic,AWD,Carbonized Grey Metallic,Black,null,null,Gas,11.5L/100km,8.4L/100km,50844
2023,Ford,Bronco,1 km,SUV,1.5L EcoBoost? with Auto Start-Stop Technology,8 Speed Automatic,AWD,Cactus Grey,null,null,4,Gas,9.3L/100km,8.4L/100km,50869
2019,Ford,Edge,92355 km,SUV,2,Automatic,AWD,White Platinum Metallic Tri-Coat,Black,null,4,Gas,11.4L/100km,8.3L/100km,31995
2022,Ford,F-150,0 km,Truck,3.3L PFDI with Flex-Fuel Capability and Auto Start,null,RWD,Oxford White,null,null,4,Flexible,12.0L/100km,9.8L/100km,50920
2022,Ford,Bronco,7500 km,SUV,1.5L I3 Turbo,Automatic,4x4,Alto Blue Metallic Tinted Clearcoat,Black,5,4,Gas,9.3L/100km,8.4L/100km,50978
2023,Ford,Bronco,250 km,SUV,2.0L I4 Turbo,Automatic,4x4,Atlas Blue Metallic,Black,5,4,Gas,11.1L/100km,9.0L/100km,51223
