Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2021,Porsche,Macan,28147 km,SUV,4 Cylinder,7 Speed Automatic,AWD,White,Red,null,4,Gas,12.2L/100km,10.2L/100km,68800
2019,Porsche,Cayenne,65475 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Rhodium Silver Metallic,null,null,null,Gas,12.5L/100km,10.0L/100km,68900
2020,Porsche,Macan,40401 km,SUV,V6 Cylinder Engine,Automatic,AWD,Black,null,null,null,Gas,12.9L/100km,10.2L/100km,69000
2019,Porsche,Cayenne,53053 km,SUV,V6 Cylinder Engine,Automatic,AWD,Moonlight Blue Metallic,null,null,null,Gas,12.5L/100km,10.0L/100km,69000
2021,Porsche,Macan,36910 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Volcano Grey Metallic,null,null,null,Gas,12.2L/100km,10.2L/100km,69624
2019,Porsche,Cayenne,30295 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Black,Black,5,4,Gas,12.5L/100km,10.0L/100km,69900
2019,Porsche,Cayenne,50019 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Black,Black,5,2,Premium Unleaded,12.5L/100km,10.0L/100km,70999
2021,Porsche,Macan,32937 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Volcano Grey Metallic,null,null,null,Gas,12.2L/100km,10.2L/100km,71443
2019,Porsche,Cayenne,63403 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,White,Grey,5,4,Gas,null,null,65999
2019,Porsche,Cayenne,54000 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,White,Red,5,4,Gas,12.5L/100km,10.0L/100km,71800
2017,Porsche,Cayenne,75000 km,SUV,3.6L,Automatic,AWD,Meteor Grey Metallic,Black,5,4,Gas,14.5L/100km,10.4L/100km,71889
2019,Porsche,Cayenne,57528 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,White,null,null,null,Gas,12.5L/100km,10.0L/100km,71899
2019,Porsche,Cayenne,44256 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Quarzite Grey Metallic,null,null,null,Gas,12.5L/100km,10.0L/100km,71900
2018,Porsche,Cayenne,74875 km,SUV,V6 Cylinder Engine 3.6L,Automatic,AWD,White,Grey,null,4,Gas,14.5L/100km,10.4L/100km,71989
2019,Porsche,Cayenne,25391 km,SUV,6 Cylinder,Sequential,AWD,White,Black,null,4,Gas,12.5L/100km,10.0L/100km,72800
2020,Porsche,Macan,39790 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Dolomite Silver Metallic,null,null,null,Gas,null,null,73455
2021,Porsche,Macan,21658 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Volcano Grey Metallic,null,null,null,Gas,12.2L/100km,10.2L/100km,73733
2017,Porsche,Cayenne,46200 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,14.5L/100km,10.4L/100km,73880
2018,Porsche,Macan,31200 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carmine Red,Black,5,4,Gas,13.8L/100km,10.3L/100km,60999
2020,Porsche,Macan,38825 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Dolomite Silver Metallic,null,null,null,Gas,null,null,73900
2022,Porsche,Macan,5379 km,SUV,4 Cylinder Engine,Automatic,AWD,Carmine Red,null,null,null,Gas,12.4L/100km,9.3L/100km,75000
2021,Porsche,Macan,11029 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,12.2L/100km,10.2L/100km,75900
2019,Porsche,Cayenne,105474 km,SUV,V6 Cylinder Engine,Automatic,AWD,Dark Grey,Black,5,4,Gas,12.9L/100km,10.4L/100km,75910
2021,Porsche,Macan,18151 km,SUV,V6 Cylinder Engine,Automatic,AWD,Carrara White Metallic,null,null,null,Gas,13.1L/100km,9.6L/100km,77500
2019,Porsche,Cayenne,83000 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Black,Black,5,4,Gas,null,null,77800
2019,Porsche,Cayenne,42000 km,SUV,3.0L,Automatic,AWD,Quarzite Grey Metallic,null,5,4,Gas,12.5L/100km,10.0L/100km,77888
2018,Porsche,Panamera,70000 km,Wagon,3.0L,Automatic,AWD,Chalk,Black,4,4,Gas,11.0L - 11.3L/100km,8.3L - 8.6L/100km,77888
2022,Porsche,Macan,17615 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,12.4L/100km,9.3L/100km,77900
2021,Porsche,Macan,17789 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Dolomite Silver Metallic,null,5,4,Gas,12.2L/100km,10.2L/100km,68900
2020,Porsche,Cayenne,59869 km,SUV,Intercooled Turbo Premium Unleaded V-6 3.0 L/183,Automatic,AWD,Quarzite Grey Metallic,Black,5,4,Gas,12.5L/100km,10.0L/100km,77998
2021,Porsche,Macan,12710 km,SUV,V6 Cylinder Engine,Automatic,AWD,Carrara White Metallic,null,null,null,Gas,13.1L/100km,9.6L/100km,78500
2021,Porsche,Macan,9000 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,White,Red,5,4,Gas,12.2L/100km,10.2L/100km,78800
2008,Porsche,911,61379 km,Convertible,Flat 6 Cylinder Engine,Automatic,AWD,White,Black,4,2,Gas,12.5L - 12.9L/100km,8.1L - 8.4L/100km,78910
2019,Porsche,Cayenne,63113 km,SUV,6 Cylinder,Sequential,AWD,Black,Tan,null,4,Gas,12.9L/100km,10.4L/100km,79800
2022,Porsche,Macan,17615 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,12.4L/100km,9.3L/100km,79900
2017,Porsche,718,41534 km,Coupe,4 Cylinder Engine,7 Speed Automatic,RWD,Black,Black,2,2,Gas,12.1L/100km,9.0L/100km,79900
2017,Porsche,718,77274 km,Coupe,4 Cylinder Engine,null,RWD,Miami Blue,null,null,null,Gas,12.1L/100km,9.0L/100km,79900
2007,Porsche,911,51917 km,Convertible,Flat 6 Cylinder Engine,Manual,RWD,White,Black,4,2,Gas,13.1L - 13.6L/100km,8.4L - 8.7L/100km,79910
2018,Porsche,911,48880 km,Coupe,4.0L,Manual,RWD,Chalk,Black,2,2,Gas,15.8L/100km,11.6L/100km,224899
2020,Porsche,Cayenne,45768 km,SUV,V6 Cylinder Engine,Automatic,null,White,null,null,null,Gas,12.5L/100km,10.3L/100km,81000
2018,Porsche,718,25910 km,Coupe,4 Cylinder Engine,Manual,RWD,Jet Black Metallic,null,null,null,Gas,11.0L/100km,8.3L/100km,81000
2021,Porsche,Macan,35802 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carrara White Metallic,null,null,null,Gas,13.1L/100km,9.6L/100km,81084
2020,Porsche,Cayenne,60108 km,SUV,V6 Cylinder Engine,Automatic,null,Dolomite Silver Metallic,null,null,null,Gas,12.5L/100km,10.3L/100km,82000
2019,Porsche,718,23820 km,Convertible,4 Cylinder Engine,Manual,RWD,Black,Black,2,2,Gas,11.0L/100km,8.3L/100km,83910
2019,Porsche,Cayenne,37169 km,SUV,V6 Cylinder Engine,Automatic,AWD,White,Black,5,4,Gas,12.9L/100km,10.4L/100km,83910
2021,Porsche,Macan,23500 km,SUV,2.9L 6cyl,7 Speed Automatic with auto-shift,AWD,Blue,Red,null,4,Gas,13.5L/100km,10.5L/100km,83995
2018,Porsche,Panamera,76185 km,Hatchback,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Red,4,4,Gas,11.0L - 11.3L/100km,8.3L - 8.6L/100km,84888
2020,Porsche,Macan,30359 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carrara White Metallic,null,null,null,Gas,13.5L/100km,10.5L/100km,84900
2018,Porsche,Macan,25995 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,White,Red,5,4,Gas,13.7L/100km,10.3L/100km,62800
2019,Porsche,718,10692 km,Coupe,4 Cylinder Engine,Manual,RWD,Light Grey,Black,2,2,Gas,11.0L/100km,8.3L/100km,84910
2020,Porsche,Cayenne,36646 km,SUV,V6 Cylinder Engine,8 Speed Automatic,null,White,null,null,null,Gas,12.5L/100km,10.3L/100km,85449
2018,Porsche,Panamera,45050 km,Sedan,3.0,Automatic,AWD,Burgundy Red Metallic,Beige,5,4,Gas,11.0L - 11.3L/100km,8.3L - 8.6L/100km,85988
2018,Porsche,Panamera,30046 km,Sedan,2.9,Automatic,AWD,Gray,Black,null,4,Gas,11.3L/100km,8.5L/100km,89950
2018,Porsche,Panamera,65389 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Jet Black Metallic,null,null,null,Gasoline Hybrid,null,null,91900
2017,Porsche,Panamera,53468 km,Hatchback,V6 Cylinder Engine,Automatic,AWD,Black,Black,4,4,Gas,null,null,91910
2021,Porsche,Cayenne,17687 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Black,Black,5,4,Gas,12.5L/100km,10.3L/100km,92800
2018,Porsche,Panamera,47290 km,Hatchback,V6 Cylinder Engine,Automatic,AWD,White,Black,4,4,Electric,null,null,93910
2021,Porsche,Macan,20563 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,13.5L/100km,10.5L/100km,94900
2019,Porsche,Cayenne,48458 km,SUV,V6 Cylinder Engine,Automatic,AWD,Quarzite Grey Metallic,null,null,null,Gas,12.9L/100km,10.4L/100km,84899
2022,Porsche,Cayenne,19022 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,13.8L/100km,10.7L/100km,95900
2020,Porsche,Cayenne,59874 km,SUV,V6 Cylinder Engine,8 Speed Automatic,null,Quarzite Grey Metallic,null,null,null,Gas,12.9L/100km,10.4L/100km,96900
2017,Porsche,Panamera,25779 km,Hatchback,V6 Cylinder Engine,8 Speed Automatic,AWD,Dark Grey,null,4,4,Gas,null,null,97800
2018,Porsche,Panamera,40798 km,Sedan,6 Cylinder,8 Speed Automatic,AWD,Burgundy Red Metallic,Tan,null,4,Gas,11.3L/100km,8.5L/100km,97800
2020,Porsche,Cayenne,43000 km,SUV,2.9L,Automatic,AWD,Jet Black Metallic,null,5,4,Gas,12.9L/100km,10.4L/100km,97880
2022,Porsche,Cayenne,18459 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,13.8L/100km,10.7L/100km,98900
2020,Porsche,Cayenne,29446 km,SUV,6 Cylinder,Sequential,AWD,White,Red,null,4,Gas,null,null,99800
2019,Porsche,Panamera,34977 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,AWD,Volcano Grey Metallic,null,null,null,Gasoline Hybrid,null,null,99900
2020,Porsche,Cayenne,42442 km,SUV,V6 Cylinder Engine,8 Speed Automatic,null,Mahogany Metallic,null,null,null,Gas,null,null,99900
2018,Porsche,718,16871 km,Coupe,4 Cylinder Engine,7 Speed Automatic,RWD,Irish Green,null,2,2,Gas,null,null,104900
2017,Porsche,911,113867 km,Coupe,Flat 6 Cylinder Engine,Automatic,AWD,White,Black,4,2,Gas,null,null,99910
2022,Porsche,Cayenne,21579 km,SUV,V6 Cylinder Engine,Automatic,null,White,null,null,null,Gas,13.8L/100km,10.7L/100km,101900
2013,Porsche,911,82808 km,Coupe,3.8L H6 DI 400 hp,Automatic,AWD,Agate Grey Metallic,Grey,null,2,Gas,null,null,102721
2022,Porsche,Cayenne,10340 km,SUV,6 Cylinder,Sequential,AWD,Carmine Red,Black,5,4,Gas,12.5L/100km,10.3L/100km,103800
2011,Porsche,911,44293 km,Coupe,Flat 6 Cylinder Engine,Automatic,null,Speed Yellow,Black,null,null,Gas,11.3L - 11.6L/100km,7.9L - 8.0L/100km,104000
2022,Porsche,Macan,14363 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Blue,Black,5,4,Gas,13.5L/100km,10.7L/100km,106950
2019,Porsche,718,11468 km,Coupe,4 Cylinder,null,RWD,Guards Red,Black,null,2,Gas,null,null,108800
2017,Porsche,Panamera,71000 km,Wagon,4.0L,Automatic,AWD,Jet Black Metallic,null,4,4,Gas,null,null,108888
2019,Porsche,718,19486 km,Coupe,4 Cylinder Engine,null,RWD,Carmine Red,null,null,null,Gas,null,null,109900
2018,Porsche,Macan,49182 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carmine Red,Black,5,4,Gas,13.7L/100km,10.3L/100km,61950
2020,Porsche,Cayenne,23844 km,SUV,V6 Cylinder Engine,8 Speed Automatic,null,Quarzite Grey Metallic,null,null,null,Gasoline Hybrid,null,null,109900
2020,Porsche,Cayenne,50113 km,SUV,6 Cylinder,Automatic,AWD,Chalk,Red,null,4,Gas,null,null,111800
2020,Porsche,Cayenne,22391 km,SUV,6 Cylinder,Sequential,AWD,Black,Red,null,4,Gasoline Hybrid,null,null,114800
2017,Porsche,Panamera,51702 km,Sedan,8 Cylinder,8 Speed Automatic,AWD,Agate Grey Metallic,null,null,4,Gas,null,null,114800
2019,Porsche,Cayenne,30435 km,SUV,8 Cylinder Engine,Automatic,AWD,Quarzite Grey Metallic,null,null,null,Gas,15.6L/100km,11.8L/100km,115000
2022,Porsche,Cayenne,7300 km,SUV,6 Cylinder,Automatic,AWD,Black,Red,null,4,Gas,13.8L/100km,10.7L/100km,118900
2020,Porsche,Panamera,45671 km,Hatchback,V6 Cylinder Engine,Automatic,AWD,Dark Grey,Beige,5,4,Gas,13.1L/100km,8.9L/100km,118910
2019,Porsche,Cayenne,30009 km,SUV,8 Cylinder,Sequential,AWD,White,null,null,4,Gas,15.6L/100km,11.8L/100km,119800
2017,Porsche,911,58030 km,Coupe,Flat 6 Cylinder Engine,null,null,White,null,null,null,Gas,null,null,119900
2021,Porsche,718,6800 km,Convertible,Flat 6 Cylinder Engine,null,RWD,Black,null,2,2,Gas,14.0L/100km,10.1L/100km,167995
2022,Porsche,718,2137 km,Coupe,4 Cylinder Engine,Manual,RWD,Chalk,null,null,null,Gas,12.5L/100km,9.6L/100km,120000
2019,Porsche,911,32773 km,Coupe,Flat 6 Cylinder Engine,Automatic,RWD,GT Silver Metallic,Black,4,2,Gas,12.1L/100km,8.3L/100km,121910
2019,Porsche,718,1865 km,Coupe,4 Cylinder Engine,7 Speed Automatic,RWD,null,null,2,2,Gas,null,null,122800
2016,Porsche,911,42880 km,Coupe,Flat 6 Cylinder Engine,Automatic,null,Dark Blue Metallic,null,null,null,Gas,null,null,123000
2017,Porsche,911,71199 km,Coupe,Flat 6 Cylinder Engine,Automatic,AWD,White,Red,4,2,Gas,null,null,125910
2017,Porsche,911,53087 km,Coupe,6 Cylinder,null,AWD,Black,null,null,2,Gas,null,null,129800
2021,Porsche,718,18076 km,Coupe,Flat 6 Cylinder Engine,null,RWD,Jet Black Metallic,null,null,null,Gas,14.0L/100km,10.0L/100km,129900
2016,Porsche,911,42839 km,Coupe,Flat 6 Cylinder Engine,null,null,White,null,null,null,Gas,null,null,129900
2011,Porsche,Panamera,154000 km,Hatchback,6 Cylinder,Automatic,AWD,Amethyst Metallic,Tan,4,4,Gas,null,null,24995
2020,Porsche,Taycan,19344 km,Sedan,Electric,Automatic,AWD,Black,Black,null,4,Electric,null,null,137800
2014,Porsche,Cayenne,184153 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,White,Beige,5,4,Diesel,10.8L/100km,6.7L/100km,32888
2014,Porsche,Panamera,163703 km,Hatchback,V6 Cylinder Engine,8 Speed Automatic,RWD,Red,Black,4,4,Electric,null,null,46888
2016,Porsche,Cayenne,119368 km,SUV,V6 Cylinder Engine,Automatic,AWD,Meteor Grey Metallic,Black,5,4,Diesel,11.8L/100km,8.1L/100km,46910
2011,Porsche,Cayman,44800 km,Coupe,Flat 6 Cylinder Engine,Manual,null,Silver,null,null,null,Gas,11.2L/100km,7.4L/100km,56000
2017,Porsche,Cayenne,89790 km,SUV,3.0L 6cyl,8 Speed Automatic,AWD,Black,Black,5,4,Premium Unleaded,11.3L/100km,9.8L/100km,57000
2018,Porsche,Cayenne,78117 km,SUV,6 Cylinder,Sequential,AWD,Black,Brown,null,4,Gas,13.9L/100km,9.6L/100km,59800
2018,Porsche,Macan,51700 km,SUV,6 Cylinder,Automatic,AWD,White,Red,null,4,Gas,13.8L/100km,10.3L/100km,62800
2017,Porsche,911,53087 km,Coupe,6 Cylinder,null,AWD,Black,null,null,2,Gas,null,null,129800
2016,Porsche,911,42839 km,Coupe,Flat 6 Cylinder Engine,null,null,White,null,null,null,Gas,null,null,129900
2022,Porsche,Macan,1211 km,SUV,I-4 cyl,Automatic,AWD,White,Black,null,null,Premium Unleaded,12.4L/100km,9.3L/100km,89988
2017,Porsche,911,9352 km,Coupe,Flat 6 Cylinder Engine,Automatic,null,GT Silver Metallic,null,null,null,Gas,null,null,148000
2017,Porsche,Macan,36000 km,null,null,Automatic,AWD,Grey,null,null,5 doors,Gasoline,null,null,65000
2009,Porsche,911,121770 km,Coupe,null,Manual,4X4,Black,null,null,2 doors,Gasoline,null,null,74000
2016,Porsche,Cayenne,113000 km,SUV,6 Cylinder,Automatic,AWD,White,Brown,5,4,Gas,14.5L/100km,10.4L/100km,58880
2018,Porsche,Macan,31200 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carmine Red,Black,5,4,Gas,13.8L/100km,10.3L/100km,60999
2016,Porsche,Macan,76000 km,SUV,3.6L,Automatic,AWD,Carrara White Metallic,null,5,4,Gas,14.2L/100km,10.1L/100km,59888
2019,Porsche,Cayenne,71994 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Dark Grey,Black,5,4,Gas,12.5L/100km,10.0L/100km,69900
2017,Porsche,Panamera,85280 km,Sedan,3.0,Automatic,RWD,Black,White,4,4,Gas,null,null,74988
2021,Porsche,Macan,16395 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,12.2L/100km,10.2L/100km,75900
2019,Porsche,Cayenne,76900 km,SUV,V6 Cylinder Engine,Automatic,AWD,Polar White,Red,5,4,Gas,12.5L/100km,10.0L/100km,73999
2022,Porsche,Macan,15500 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Blue,Tan,5,4,Gas,12.4L/100km,9.3L/100km,78800
2018,Porsche,718,47950 km,Coupe,4 Cylinder Engine,Manual,RWD,GT Silver Metallic,null,null,null,Gas,11.0L/100km,8.3L/100km,83000
2021,Porsche,Macan,7648 km,SUV,V6 Cylinder Engine,Automatic,AWD,Volcano Grey Metallic,null,null,null,Gas,13.1L/100km,9.6L/100km,83500
2020,Porsche,Cayenne,49182 km,SUV,V6 Cylinder Engine,Automatic,AWD,Blue,Cream,5,4,Gas,12.5L/100km,10.3L/100km,83910
2008,Porsche,911,59197 km,Convertible,Flat 6 Cylinder Engine,6 Speed Manual,RWD,White,Brown,4,2,Gas,12.5L - 12.9L/100km,8.1L - 8.4L/100km,86800
2019,Porsche,Cayenne,69295 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Jet Black Metallic,null,null,null,Gasoline Hybrid,null,null,86900
2020,Porsche,Cayenne,62548 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,null,null,5,4,Gas,null,null,89900
2020,Porsche,Cayenne,35942 km,SUV,V6 Cylinder Engine,8 Speed Automatic,null,Dolomite Silver Metallic,null,null,null,Gas,12.5L/100km,10.3L/100km,94002
2021,Porsche,Macan,20566 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,White,Black,5,4,Gas,13.5L/100km,10.5L/100km,95900
2015,Porsche,Cayman,60155 km,Coupe,Flat 6 Cylinder Engine,7 Speed Automatic,RWD,Dark Blue Metallic,null,2,2,Gas,null,null,68600
2022,Porsche,Cayenne,7075 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Dolomite Silver Metallic,Black,5,4,Gas,13.8L/100km,10.7L/100km,104900
2017,Porsche,Panamera,79255 km,Sedan,8 Cylinder,8 Speed Automatic,AWD,Agate Grey Metallic,White,null,4,Gas,null,null,109800
2022,Porsche,Cayenne,18215 km,SUV,V6 Cylinder Engine,Automatic,null,Jet Black Metallic,null,null,null,Gas,13.8L/100km,10.7L/100km,114000
2020,Porsche,Cayenne,38555 km,SUV,V6 Cylinder Engine,Automatic,AWD,Quarzite Grey Metallic,Black,5,4,Gasoline Hybrid,null,null,115910
2022,Porsche,718,1024 km,Convertible,4 Cylinder Engine,Automatic,RWD,Gentian Blue Metallic,null,null,null,Gas,12.5L/100km,9.6L/100km,124000
2021,Porsche,Cayenne,74111 km,SUV,8 Cylinder Engine,8 Speed Automatic,null,Jet Black Metallic,null,null,null,Gas,15.8L/100km,12.3L/100km,124900
2020,Porsche,Taycan,62787 km,Sedan,Electric Motor,null,null,Jet Black Metallic,null,null,null,Electric,null,null,126900
2008,Porsche,911,7260 km,Coupe,6 Cylinder,6 Speed Manual,RWD,Black,Black,null,2,Gas,12.5L - 12.9L/100km,8.1L - 8.4L/100km,128800
2011,Porsche,Panamera,115115 km,Sedan,3.6,6 Speed Automatic,AWD,Ruby Red Metallic,Grey,4,4,Gas,null,null,32000
2018,Porsche,Macan,49182 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Carmine Red,Black,5,4,Gas,13.7L/100km,10.3L/100km,61950
2016,Porsche,Cayenne,213754 km,SUV,3.0L-DIESEL,Automatic,AWD,Black,Black,5,4,Diesel,null,null,35995
